question_id,question,answer1_id,answer1,answer2_id,answer2
01aa10d75658840a478ede17631dba875651c370," ""if we decide to do so what are we ",01aa10d75658840a478ede17631dba875651c370, as a result  they are capable of building civilization and creating a peaceful world if they decide to do so. ,01aa10d75658840a478ede17631dba875651c370, as a result they are capable of building civilization and creating a peaceful world if they decide to do so. 
01aa10d75658840a478ede17631dba875651c370, what discriminations need to be addressed? ,01502137e4276712d118bd4bdaf481c89aed163b, he tells her that micky needs both of them and they need to work together. ,01502137e4276712d118bd4bdaf481c89aed163b, he tells her that micky needs both of them and they need to work together. 
01aa10d75658840a478ede17631dba875651c370, what entity produces the statement? ,01aa10d75658840a478ede17631dba875651c370, the statement asserts that a new framework must be adopted based on several overarching principles and a genuine interest in creating a peaceful and just world. ,01aa10d75658840a478ede17631dba875651c370, the statement asserts that a new framework must be adopted based on several overarching principles and a genuine interest in creating a peaceful and just world. 
01aa10d75658840a478ede17631dba875651c370, which widespread belief is seen as causing the most harm? ,1625d7038823e0ca81c39675c3ea7fe31f7fbe04, finding jamie s belief wavering  he makes it snow in his room  renewing belief and causing jack to be seen and heard. ,01aa10d75658840a478ede17631dba875651c370, adding to the problem is the widespread belief that human beings are intrinsically hostile and aggressive and that these flaws make long term global peace and stability unsustainable. 
01aa10d75658840a478ede17631dba875651c370, how does international governance let the world down? ,01aa10d75658840a478ede17631dba875651c370, it states however that the current international system of governance is flawed and is unable to eradicate the threats of war terrorism anarchy and economic instability. ,01aa10d75658840a478ede17631dba875651c370, it states  however  that the current international system of governance is flawed and is unable to eradicate the threats of war  terrorism  anarchy and economic instability. 
01aa10d75658840a478ede17631dba875651c370, what is required for peace to occur? ,01aa10d75658840a478ede17631dba875651c370, the universal house of justice asserts that peace cannot occur without religion and quotes baha’u’llah the founder of the baha’i faith. ,01aa10d75658840a478ede17631dba875651c370, the universal house of justice asserts that peace can not occur without religion and quotes baha’u’llah  the founder of the baha’i faith. 
01aa10d75658840a478ede17631dba875651c370, how does the u.h.o.j. see religious strife occuring? ,01aa10d75658840a478ede17631dba875651c370, it is the universal house of justice’s contention that source of religious strife does not lie with the different religions themselves  but rather with the negligence of humanity and the  imposition of erroneous interpretations. ,01aa10d75658840a478ede17631dba875651c370, “religion is the greatest of all means for the establishment of order in the world and the peaceful contentment of all that dwell therein.” it is the universal house of justice’s contention that source of religious strife does not lie with the different religions themselves but rather with the negligence of humanity and the “imposition of erroneous interpretations. 
01aa10d75658840a478ede17631dba875651c370, why does interpretive error harm religious faith? ,01aa10d75658840a478ede17631dba875651c370, these interpretations have separated faith from reason and science from religion. ,01aa10d75658840a478ede17631dba875651c370, these interpretations have separated faith from reason and science from religion. 
01aa10d75658840a478ede17631dba875651c370, what is the largest disparity? ,01aa10d75658840a478ede17631dba875651c370, it requires a whole new level of commitment. ,01aa10d75658840a478ede17631dba875651c370, it requires a whole new level of commitment. 
01aa10d75658840a478ede17631dba875651c370, what sort of discrimination afflicts the world? ,01aa10d75658840a478ede17631dba875651c370, as a result  they are capable of building civilization and creating a peaceful world if they decide to do so. ,01aa10d75658840a478ede17631dba875651c370, as a result they are capable of building civilization and creating a peaceful world if they decide to do so. 
01aa10d75658840a478ede17631dba875651c370, how does the universal house of justice describe mankind? ,01aa10d75658840a478ede17631dba875651c370, in the document the universal house of justice asserts that world peace is possible and is now within reach for the first time in human history. ,01aa10d75658840a478ede17631dba875651c370, it is the universal house of justice’s contention that source of religious strife does not lie with the different religions themselves  but rather with the negligence of humanity and the  imposition of erroneous interpretations. 
01aa10d75658840a478ede17631dba875651c370, what document states world peace is now possible? ,01aa10d75658840a478ede17631dba875651c370, in the document the universal house of justice asserts that world peace is possible and is now within reach for the first time in human history. ,01aa10d75658840a478ede17631dba875651c370, it then calls for the leaders of the world to gather and deliberate on the problem for the full support of the united nations and the willing assent of all people for that process of deliberation.in the document  the universal house of justice asserts that world peace is possible and is now within reach for the first time in human history. 
01aa10d75658840a478ede17631dba875651c370, human beings are believed to be intrinsically? ,01aa10d75658840a478ede17631dba875651c370, adding to the problem is the widespread belief that human beings are intrinsically hostile and aggressive  and that these flaws make long term global peace and stability unsustainable. ,01aa10d75658840a478ede17631dba875651c370, adding to the problem is the widespread belief that human beings are intrinsically hostile and aggressive and that these flaws make long term global peace and stability unsustainable. 
01aa10d75658840a478ede17631dba875651c370, a contrary argument states human beings are fundamentally what? ,01aa10d75658840a478ede17631dba875651c370, the statement presents a contrary argument that the human race has been developing and maturing through its history  that human beings are fundamentally spiritual in nature and are the creation of god. ,01aa10d75658840a478ede17631dba875651c370, the statement presents a contrary argument that the human race has been developing and maturing through its history that human beings are fundamentally spiritual in nature and are the creation of god. 
01aa10d75658840a478ede17631dba875651c370, peace cannot occur without what? ,01aa10d75658840a478ede17631dba875651c370, the universal house of justice asserts that peace can not occur without religion and quotes baha’u’llah  the founder of the baha’i faith. ,01aa10d75658840a478ede17631dba875651c370, the universal house of justice asserts that peace cannot occur without religion and quotes baha’u’llah the founder of the baha’i faith. 
01aa10d75658840a478ede17631dba875651c370, who is the founder of baha'i? ,0f849890e27fd05b9a8683d111f489515db72ea4, he knocks on the palace doors and calls for cadmus the founder and former king of thebes. ,0f849890e27fd05b9a8683d111f489515db72ea4, he knocks on the palace doors and calls for cadmus  the founder and former king of thebes. 
01aa10d75658840a478ede17631dba875651c370, what has separated faith from reason and science from religion? ,01aa10d75658840a478ede17631dba875651c370, these interpretations have separated faith from reason and science from religion. ,01aa10d75658840a478ede17631dba875651c370, these interpretations have separated faith from reason and science from religion. 
01aa10d75658840a478ede17631dba875651c370, peace can only be achieved by addressing the? ,01aa10d75658840a478ede17631dba875651c370, peace can not be achieved simply by banning particular weapons  resolving specific conflicts or by signing new treaties. ,01aa10d75658840a478ede17631dba875651c370, peace cannot be achieved simply by banning particular weapons resolving specific conflicts or by signing new treaties. 
01aa10d75658840a478ede17631dba875651c370, there is an inordinate disparity between the rich and the? ,01aa10d75658840a478ede17631dba875651c370, the underlying problems that must be addressed include : racism and discrimination based on race  gender and religious belief the inordinate disparity between the rich and the poor unbridled nationalism religious strife the inequality between men and women the lack of educational opportunity for many around the world a fundamental lack of communication between peoples the universal house of justice goes on to say that peace must be founded on the understanding that mankind is essentially one human family. ,01aa10d75658840a478ede17631dba875651c370, the underlying problems that must be addressed include: racism and discrimination based on race gender and religious belief the inordinate disparity between the rich and the poor unbridled nationalism religious strife the inequality between men and women the lack of educational opportunity for many around the world a fundamental lack of communication between peoples the universal house of justice goes on to say that peace must be founded on the understanding that mankind is essentially one human family. 
01aa10d75658840a478ede17631dba875651c370, there is a fundamental lack of what between people? ,01aa10d75658840a478ede17631dba875651c370, the underlying problems that must be addressed include : racism and discrimination based on race  gender and religious belief the inordinate disparity between the rich and the poor unbridled nationalism religious strife the inequality between men and women the lack of educational opportunity for many around the world a fundamental lack of communication between peoples the universal house of justice goes on to say that peace must be founded on the understanding that mankind is essentially one human family. ,01aa10d75658840a478ede17631dba875651c370, the underlying problems that must be addressed include: racism and discrimination based on race gender and religious belief the inordinate disparity between the rich and the poor unbridled nationalism religious strife the inequality between men and women the lack of educational opportunity for many around the world a fundamental lack of communication between peoples the universal house of justice goes on to say that peace must be founded on the understanding that mankind is essentially one human family. 
01aa10d75658840a478ede17631dba875651c370, peace must be founded on the understanding that mankind is? ,01aa10d75658840a478ede17631dba875651c370, the underlying problems that must be addressed include: racism and discrimination based on race gender and religious belief the inordinate disparity between the rich and the poor unbridled nationalism religious strife the inequality between men and women the lack of educational opportunity for many around the world a fundamental lack of communication between peoples the universal house of justice goes on to say that peace must be founded on the understanding that mankind is essentially one human family. ,01aa10d75658840a478ede17631dba875651c370, the underlying problems that must be addressed include : racism and discrimination based on race  gender and religious belief the inordinate disparity between the rich and the poor unbridled nationalism religious strife the inequality between men and women the lack of educational opportunity for many around the world a fundamental lack of communication between peoples the universal house of justice goes on to say that peace must be founded on the understanding that mankind is essentially one human family. 
01dd08c2a57dca20d4925177a4b4de509fdf71fb, what government office does maya work for? ,01dd08c2a57dca20d4925177a4b4de509fdf71fb, maya  also in attendance  states the chances are 100 %. ,01dd08c2a57dca20d4925177a4b4de509fdf71fb, maya also in attendance states the chances are 100%. 
01dd08c2a57dca20d4925177a4b4de509fdf71fb, who is maya trying to track down? ,01dd08c2a57dca20d4925177a4b4de509fdf71fb, maya also in attendance states the chances are 100%. ,01dd08c2a57dca20d4925177a4b4de509fdf71fb, maya  also in attendance  states the chances are 100 %. 
